time	soil_rechr(1)	soil_rechr(2)
43776.375	0	0
43776.38542	0	0
43776.39583	0	0
43776.40625	0	0
43776.41667	0	0
43776.42708	0	0
43776.4375	0	0
43776.44792	0	0
43776.45833	0	0
43776.46875	0	0
43776.47917	0	0
43776.48958	0	0
43776.5	0	0
43776.51042	0	0
43776.52083	0	0
43776.53125	0	0
43776.54167	0	0
43776.55208	0	0
43776.5625	0	0
43776.57292	0	0
43776.58333	0	0
43776.59375	0	0
43776.60417	0	0
43776.61458	0	0
43776.625	0	0
43776.63542	0	0
43776.64583	0	0
43776.65625	0	0
43776.66667	0	0
43776.67708	0	0
43776.6875	0	0
43776.69792	0	0
43776.70833	0	0
43776.71875	0	0
43776.72917	0	0
43776.73958	0	0
43776.75	0	0
43776.76042	0	0
43776.77083	0	0
43776.78125	0	0
43776.79167	0	0
43776.80208	0	0
43776.8125	0	0
43776.82292	0	0
43776.83333	0	0
43776.84375	0	0
43776.85417	0	0
43776.86458	0	0
43776.875	0	0
43776.88542	0	0
43776.89583	0	0
43776.90625	0	0
43776.91667	0	0
43776.92708	0	0
43776.9375	0	0
43776.94792	0	0
43776.95833	0	0
43776.96875	0	0
43776.97917	0	0
43776.98958	0	0
43777	0	0
43777.01042	0	0
43777.02083	0	0
43777.03125	0	0
43777.04167	0	0
43777.05208	0	0
43777.0625	0	0
43777.07292	0	0
43777.08333	0	0
43777.09375	0	0
43777.10417	0	0
43777.11458	0	0
43777.125	0	0
43777.13542	0	0
43777.14583	0	0
43777.15625	0	0
43777.16667	0	0
43777.17708	0	0
43777.1875	0	0
43777.19792	0	0
43777.20833	0	0
43777.21875	0	0
43777.22917	0	0
43777.23958	0	0
43777.25	0	0
43777.26042	0	0
43777.27083	0	0
43777.28125	0	0
43777.29167	0	0
43777.30208	0	0
43777.3125	0	0
43777.32292	0	0
43777.33333	0	0
43777.34375	0	0
43777.35417	0	0
43777.36458	0	0
43777.375	0	0
43777.38542	0	0
43777.39583	0	0
43777.40625	0	0
43777.41667	0	0
43777.42708	0	0
43777.4375	0	0
43777.44792	0	0
43777.45833	0	0
43777.46875	0	0
43777.47917	0	0
43777.48958	0	0
43777.5	0	0
43777.51042	0	0
43777.52083	0	0
43777.53125	0	0
43777.54167	0	0
43777.55208	0	0
43777.5625	0	0
43777.57292	0	0
43777.58333	0	0
43777.59375	0	0
43777.60417	0	0
43777.61458	0	0
43777.625	0	0
43777.63542	0	0
43777.64583	0	0
43777.65625	0	0
43777.66667	0	0
43777.67708	0	0
43777.6875	0	0
43777.69792	0	0
43777.70833	0	0
43777.71875	0	0
43777.72917	0	0
43777.73958	0	0
43777.75	0	0
43777.76042	0	0
43777.77083	0	0
43777.78125	0	0
43777.79167	0	0
43777.80208	0	0
43777.8125	0	0
43777.82292	0	0
43777.83333	0	0
43777.84375	0	0
43777.85417	0	0
43777.86458	0	0
43777.875	0	0
43777.88542	0	0
43777.89583	0	0
43777.90625	0	0
43777.91667	0	0
43777.92708	0	0
43777.9375	0	0
43777.94792	0	0
43777.95833	0	0
43777.96875	0	0
43777.97917	0	0
43777.98958	0	0
43778	0	0
43778.01042	0	0
43778.02083	0	0
43778.03125	0	0
43778.04167	0	0
43778.05208	0	0
43778.0625	0	0
43778.07292	0	0
43778.08333	0	0
43778.09375	0	0
43778.10417	0	0
43778.11458	0	0
43778.125	0	0
43778.13542	0	0
43778.14583	0	0
43778.15625	0	0
43778.16667	0	0
43778.17708	0	0
43778.1875	0	0
43778.19792	0	0
43778.20833	0	0
43778.21875	0	0
43778.22917	0	0
43778.23958	0	0
43778.25	0	0
43778.26042	0	0
43778.27083	0	0
43778.28125	0	0
43778.29167	0	0
43778.30208	0	0
43778.3125	0	0
43778.32292	0	0
43778.33333	0	0
43778.34375	0	0
43778.35417	0	0
43778.36458	0	0
43778.375	0	0
43778.38542	0	0
43778.39583	0	0
43778.40625	0	0
43778.41667	0	0
43778.42708	0	0
43778.4375	0	0
43778.44792	0	0
43778.45833	0	0
43778.46875	0	0
43778.47917	0	0
43778.48958	0	0
43778.5	0	0
43778.51042	0	0
43778.52083	0	0
43778.53125	0	0
43778.54167	0	0
43778.55208	0	0
43778.5625	0	0
43778.57292	0	0
43778.58333	0	0
43778.59375	0	0
43778.60417	0	0
43778.61458	0	0
43778.625	0	0
43778.63542	0	0
43778.64583	0	0
43778.65625	0	0
43778.66667	0	0
43778.67708	0	0
43778.6875	0	0
43778.69792	0	0
43778.70833	0	0
43778.71875	0	0
43778.72917	0	0
43778.73958	0	0
43778.75	0	0
43778.76042	0	0
43778.77083	0	0
43778.78125	0	0
43778.79167	0	0
43778.80208	0	0
43778.8125	0	0
43778.82292	0	0
43778.83333	0	0
43778.84375	0	0
43778.85417	0	0
43778.86458	0	0
43778.875	0	0
43778.88542	0	0
43778.89583	0	0
43778.90625	0	0
43778.91667	0	0
43778.92708	0	0
43778.9375	0	0
43778.94792	0	0
43778.95833	0	0
43778.96875	0	0
43778.97917	0	0
43778.98958	0	0
43779	0	0
43779.01042	0	0
43779.02083	0	0
43779.03125	0	0
43779.04167	0	0
43779.05208	0	0
43779.0625	0	0
43779.07292	0	0
43779.08333	0	0
43779.09375	0	0
43779.10417	0	0
43779.11458	0	0
43779.125	0	0
43779.13542	0	0
43779.14583	0	0
43779.15625	0	0
43779.16667	0	0
43779.17708	0	0
43779.1875	0	0
43779.19792	0	0
43779.20833	0	0
43779.21875	0	0
43779.22917	0	0
43779.23958	0	0
43779.25	0	0
43779.26042	0	0
43779.27083	0	0
43779.28125	0	0
43779.29167	0	0
43779.30208	0	0
43779.3125	0	0
43779.32292	0	0
43779.33333	0	0
43779.34375	0	0
43779.35417	0	0
43779.36458	0	0
43779.375	0	0
43779.38542	0	0
43779.39583	0	0
43779.40625	0	0
43779.41667	0	0
43779.42708	0	0
43779.4375	0	0
43779.44792	0	0
43779.45833	0	0
43779.46875	0	0
43779.47917	0	0
43779.48958	0	0
43779.5	0	0
43779.51042	0	0
43779.52083	0	0
43779.53125	0	0
43779.54167	0	0
43779.55208	0	0
43779.5625	0	0
43779.57292	0	0
43779.58333	0	0
43779.59375	0	0
43779.60417	0	0
43779.61458	0	0
43779.625	0	0
43779.63542	0	0
43779.64583	0	0
43779.65625	0	0
43779.66667	0	0
43779.67708	0	0
43779.6875	0	0
43779.69792	0	0
43779.70833	0	0
43779.71875	0	0
43779.72917	0	0
43779.73958	0	0
43779.75	0	0
43779.76042	0	0
43779.77083	0	0
43779.78125	0	0
43779.79167	0	0
43779.80208	0	0
43779.8125	0	0
43779.82292	0	0
43779.83333	0	0
43779.84375	0	0
43779.85417	0	0
43779.86458	0	0
43779.875	0	0
43779.88542	0	0
43779.89583	0	0
43779.90625	0	0
43779.91667	0	0
43779.92708	0	0
43779.9375	0	0
43779.94792	0	0
43779.95833	0	0
43779.96875	0	0
43779.97917	0.4798	0.4798
43779.98958	0.972211	0.972211
43780	1.16463	1.16463
43780.01042	1.35869	1.35869
43780.02083	1.454	1.454
43780.03125	1.54792	1.54792
43780.04167	1.84073	1.84073
43780.05208	1.93412	1.93412
43780.0625	1.93412	1.93412
43780.07292	1.93412	1.93412
43780.08333	1.93412	1.93412
43780.09375	1.93412	1.93412
43780.10417	1.93412	1.93412
43780.11458	1.93412	1.93412
43780.125	1.93412	1.93412
43780.13542	1.93412	1.93412
43780.14583	1.93412	1.93412
43780.15625	1.93412	1.93412
43780.16667	1.93412	1.93412
43780.17708	1.93412	1.93412
43780.1875	1.93412	1.93412
43780.19792	1.93412	1.93412
43780.20833	1.93412	1.93412
43780.21875	1.93412	1.93412
43780.22917	1.93412	1.93412
43780.23958	1.93412	1.93412
43780.25	1.93412	1.93412
43780.26042	1.93412	1.93412
43780.27083	1.93412	1.93412
43780.28125	1.93412	1.93412
43780.29167	1.93412	1.93412
43780.30208	1.93412	1.93412
43780.3125	1.93412	1.93412
43780.32292	1.93412	1.93412
43780.33333	1.93412	1.93412
43780.34375	1.93412	1.93412
43780.35417	1.93412	1.93412
43780.36458	1.93412	1.93412
43780.375	1.93412	1.93412
43780.38542	1.93412	1.93412
43780.39583	1.93412	1.93412
43780.40625	1.93412	1.93412
43780.41667	1.93412	1.93412
43780.42708	1.93412	1.93412
43780.4375	1.93412	1.93412
43780.44792	1.93412	1.93412
43780.45833	1.93412	1.93412
43780.46875	1.93412	1.93412
43780.47917	1.93412	1.93412
43780.48958	1.93412	1.93412
43780.5	1.93412	1.93412
43780.51042	1.93412	1.93412
43780.52083	1.93412	1.93412
43780.53125	1.93412	1.93412
43780.54167	1.93412	1.93412
43780.55208	1.93412	1.93412
43780.5625	1.93412	1.93412
43780.57292	1.93412	1.93412
43780.58333	1.93412	1.93412
43780.59375	1.93412	1.93412
43780.60417	1.93412	1.93412
43780.61458	1.93412	1.93412
43780.625	1.93412	1.93412
43780.63542	1.93412	1.93412
43780.64583	1.93412	1.93412
43780.65625	1.93412	1.93412
43780.66667	1.93412	1.93412
43780.67708	1.93412	1.93412
43780.6875	1.93412	1.93412
43780.69792	1.93412	1.93412
43780.70833	1.93412	1.93412
43780.71875	1.93412	1.93412
43780.72917	1.93412	1.93412
43780.73958	1.93412	1.93412
43780.75	1.93412	1.93412
43780.76042	1.93412	1.93412
43780.77083	1.93412	1.93412
43780.78125	1.93412	1.93412
43780.79167	1.93412	1.93412
43780.80208	1.93412	1.93412
43780.8125	1.93412	1.93412
43780.82292	1.93412	1.93412
43780.83333	1.93412	1.93412
43780.84375	1.93412	1.93412
43780.85417	1.93412	1.93412
43780.86458	1.93412	1.93412
43780.875	1.93412	1.93412
43780.88542	1.93412	1.93412
43780.89583	1.93412	1.93412
43780.90625	1.93412	1.93412
43780.91667	1.93412	1.93412
43780.92708	1.93412	1.93412
43780.9375	1.93412	1.93412
43780.94792	1.93412	1.93412
43780.95833	1.93412	1.93412
43780.96875	1.93412	1.93412
43780.97917	1.93412	1.93412
43780.98958	1.93412	1.93412
43781	1.93412	1.93412
43781.01042	1.93449	1.93449
43781.02083	1.93485	1.93485
43781.03125	1.93522	1.93522
43781.04167	1.93559	1.93559
43781.05208	1.93596	1.93596
43781.0625	1.93632	1.93632
43781.07292	1.93669	1.93669
43781.08333	1.93706	1.93706
43781.09375	1.93743	1.93743
43781.10417	1.9378	1.9378
43781.11458	1.93816	1.93816
43781.125	1.93853	1.93853
43781.13542	1.9389	1.9389
43781.14583	1.93927	1.93927
43781.15625	1.93963	1.93963
43781.16667	1.94	1.94
43781.17708	1.94037	1.94037
43781.1875	1.94074	1.94074
43781.19792	1.9411	1.9411
43781.20833	1.94147	1.94147
43781.21875	1.94184	1.94184
43781.22917	1.94221	1.94221
43781.23958	1.94257	1.94257
43781.25	1.94294	1.94294
43781.26042	1.94331	1.94331
43781.27083	1.94368	1.94368
43781.28125	1.94405	1.94405
43781.29167	1.94441	1.94441
43781.30208	1.94478	1.94478
43781.3125	1.94515	1.94515
43781.32292	1.94552	1.94552
43781.33333	1.94588	1.94588
43781.34375	1.94625	1.94625
43781.35417	1.94662	1.94662
43781.36458	1.94699	1.94699
43781.375	1.94735	1.94735
43781.38542	1.94772	1.94772
43781.39583	1.94809	1.94809
43781.40625	1.94846	1.94846
43781.41667	1.94882	1.94882
43781.42708	1.94919	1.94919
43781.4375	1.94956	1.94956
43781.44792	1.94993	1.94993
43781.45833	1.95029	1.95029
43781.46875	1.95066	1.95066
43781.47917	1.95103	1.95103
43781.48958	1.9514	1.9514
43781.5	1.95177	1.95177
43781.51042	1.95213	1.95213
43781.52083	1.9525	1.9525
43781.53125	1.95287	1.95287
43781.54167	1.95324	1.95324
43781.55208	1.9536	1.9536
43781.5625	1.95397	1.95397
43781.57292	1.95434	1.95434
43781.58333	1.95471	1.95471
43781.59375	1.95507	1.95507
43781.60417	1.95544	1.95544
43781.61458	1.95581	1.95581
43781.625	1.95618	1.95618
43781.63542	1.95654	1.95654
43781.64583	1.95691	1.95691
43781.65625	1.95728	1.95728
43781.66667	1.95765	1.95765
43781.67708	1.95802	1.95802
43781.6875	1.95838	1.95838
43781.69792	1.95875	1.95875
43781.70833	1.95912	1.95912
43781.71875	1.95949	1.95949
43781.72917	1.95985	1.95985
43781.73958	1.96022	1.96022
43781.75	1.96059	1.96059
43781.76042	1.96096	1.96096
43781.77083	1.96132	1.96132
43781.78125	1.96169	1.96169
43781.79167	1.96206	1.96206
43781.80208	1.96243	1.96243
43781.8125	1.96279	1.96279
43781.82292	1.96316	1.96316
43781.83333	1.96353	1.96353
43781.84375	1.9639	1.9639
43781.85417	1.96427	1.96427
43781.86458	1.96463	1.96463
43781.875	1.965	1.965
43781.88542	1.96537	1.96537
43781.89583	1.96574	1.96574
43781.90625	1.9661	1.9661
43781.91667	1.96647	1.96647
43781.92708	1.96684	1.96684
43781.9375	1.96721	1.96721
43781.94792	1.96757	1.96757
43781.95833	1.96794	1.96794
43781.96875	1.96831	1.96831
43781.97917	1.96868	1.96868
43781.98958	1.96904	1.96904
43782	1.96941	1.96941
43782.01042	1.96941	1.96941
43782.02083	1.96941	1.96941
43782.03125	1.96941	1.96941
43782.04167	1.96941	1.96941
43782.05208	1.96941	1.96941
43782.0625	1.96941	1.96941
43782.07292	1.96941	1.96941
43782.08333	1.96941	1.96941
43782.09375	1.96941	1.96941
43782.10417	1.96941	1.96941
43782.11458	1.96941	1.96941
43782.125	1.96941	1.96941
43782.13542	1.96941	1.96941
43782.14583	1.96941	1.96941
43782.15625	1.96941	1.96941
43782.16667	1.96941	1.96941
43782.17708	1.96941	1.96941
43782.1875	1.96941	1.96941
43782.19792	1.96941	1.96941
43782.20833	1.96941	1.96941
43782.21875	1.96941	1.96941
43782.22917	1.96941	1.96941
43782.23958	1.96941	1.96941
43782.25	1.96941	1.96941
43782.26042	1.96941	1.96941
43782.27083	1.96941	1.96941
43782.28125	1.96941	1.96941
43782.29167	1.96941	1.96941
43782.30208	1.96941	1.96941
43782.3125	1.96941	1.96941
43782.32292	1.96941	1.96941
43782.33333	1.96941	1.96941
43782.34375	1.96941	1.96941
43782.35417	1.96941	1.96941
43782.36458	1.96941	1.96941
43782.375	1.96941	1.96941
43782.38542	1.96941	1.96941
43782.39583	1.96941	1.96941
43782.40625	1.96941	1.96941
43782.41667	1.96941	1.96941
43782.42708	1.96941	1.96941
43782.4375	1.96941	1.96941
43782.44792	1.96941	1.96941
43782.45833	1.96941	1.96941
43782.46875	1.96941	1.96941
43782.47917	1.96941	1.96941
43782.48958	1.96941	1.96941
43782.5	1.96941	1.96941
43782.51042	1.96941	1.96941
43782.52083	1.96941	1.96941
43782.53125	1.96941	1.96941
43782.54167	1.96941	1.96941
43782.55208	1.96941	1.96941
43782.5625	1.96941	1.96941
43782.57292	1.96941	1.96941
43782.58333	1.96941	1.96941
43782.59375	1.96941	1.96941
43782.60417	1.96941	1.96941
43782.61458	1.96941	1.96941
43782.625	1.96941	1.96941
43782.63542	1.96941	1.96941
43782.64583	1.96941	1.96941
43782.65625	1.96941	1.96941
43782.66667	1.96941	1.96941
43782.67708	1.96941	1.96941
43782.6875	1.96941	1.96941
43782.69792	1.96941	1.96941
43782.70833	1.96941	1.96941
43782.71875	1.96941	1.96941
43782.72917	1.96941	1.96941
43782.73958	1.96941	1.96941
43782.75	1.96941	1.96941
43782.76042	1.96941	1.96941
43782.77083	1.96941	1.96941
43782.78125	1.96941	1.96941
43782.79167	1.96941	1.96941
43782.80208	1.96941	1.96941
43782.8125	1.96941	1.96941
43782.82292	1.96941	1.96941
43782.83333	1.96941	1.96941
43782.84375	1.96941	1.96941
43782.85417	1.96941	1.96941
43782.86458	1.96941	1.96941
43782.875	1.96941	1.96941
43782.88542	1.96941	1.96941
43782.89583	1.96941	1.96941
43782.90625	1.96941	1.96941
43782.91667	1.96941	1.96941
43782.92708	1.96941	1.96941
43782.9375	1.96941	1.96941
43782.94792	1.96941	1.96941
43782.95833	1.96941	1.96941
43782.96875	1.96941	1.96941
43782.97917	1.96941	1.96941
43782.98958	1.96941	1.96941
43783	1.96941	1.96941
43783.01042	1.96941	1.96941
43783.02083	1.96941	1.96941
43783.03125	1.96941	1.96941
43783.04167	1.96941	1.96941
43783.05208	1.96941	1.96941
43783.0625	1.96941	1.96941
43783.07292	1.96941	1.96941
43783.08333	1.96941	1.96941
43783.09375	1.96941	1.96941
43783.10417	1.96941	1.96941
43783.11458	1.96941	1.96941
43783.125	1.96941	1.96941
43783.13542	1.96941	1.96941
43783.14583	1.96941	1.96941
43783.15625	1.96941	1.96941
43783.16667	1.96941	1.96941
43783.17708	1.96941	1.96941
43783.1875	1.96941	1.96941
43783.19792	1.96941	1.96941
43783.20833	1.96941	1.96941
43783.21875	1.96941	1.96941
43783.22917	1.96941	1.96941
43783.23958	1.96941	1.96941
43783.25	1.96941	1.96941
43783.26042	1.96941	1.96941
43783.27083	1.96941	1.96941
43783.28125	1.96941	1.96941
43783.29167	1.96941	1.96941
43783.30208	1.96941	1.96941
43783.3125	1.96941	1.96941
43783.32292	1.96941	1.96941
43783.33333	1.96941	1.96941
43783.34375	1.96941	1.96941
43783.35417	1.96941	1.96941
43783.36458	1.96941	1.96941
43783.375	1.96941	1.96941
43783.38542	1.96941	1.96941
43783.39583	1.96941	1.96941
43783.40625	1.96941	1.96941
43783.41667	1.96941	1.96941
43783.42708	1.96941	1.96941
43783.4375	1.96941	1.96941
43783.44792	1.96941	1.96941
43783.45833	1.96941	1.96941
43783.46875	1.96941	1.96941
43783.47917	1.96941	1.96941
43783.48958	1.96941	1.96941
43783.5	1.96941	1.96941
43783.51042	1.96941	1.96941
43783.52083	1.96941	1.96941
43783.53125	1.96941	1.96941
43783.54167	1.96941	1.96941
43783.55208	1.96941	1.96941
43783.5625	1.96941	1.96941
43783.57292	1.96941	1.96941
43783.58333	1.96941	1.96941
43783.59375	1.96941	1.96941
43783.60417	1.96941	1.96941
43783.61458	1.96941	1.96941
43783.625	1.96941	1.96941
43783.63542	1.96941	1.96941
43783.64583	1.96941	1.96941
43783.65625	1.96941	1.96941
43783.66667	1.96941	1.96941
43783.67708	1.96941	1.96941
43783.6875	1.96941	1.96941
43783.69792	1.96941	1.96941
43783.70833	1.96941	1.96941
43783.71875	1.96941	1.96941
43783.72917	1.96941	1.96941
43783.73958	1.96941	1.96941
43783.75	1.96941	1.96941
43783.76042	1.96941	1.96941
43783.77083	1.96941	1.96941
43783.78125	1.96941	1.96941
43783.79167	1.96941	1.96941
43783.80208	1.96941	1.96941
43783.8125	1.96941	1.96941
43783.82292	1.96941	1.96941
43783.83333	1.96941	1.96941
43783.84375	1.96941	1.96941
43783.85417	1.96941	1.96941
43783.86458	1.96941	1.96941
43783.875	1.96941	1.96941
43783.88542	1.96941	1.96941
43783.89583	1.96941	1.96941
43783.90625	1.96941	1.96941
43783.91667	1.96941	1.96941
43783.92708	1.96941	1.96941
43783.9375	1.96941	1.96941
43783.94792	1.96941	1.96941
43783.95833	1.96941	1.96941
43783.96875	1.96941	1.96941
43783.97917	1.96941	1.96941
43783.98958	1.96941	1.96941
43784	1.96941	1.96941
43784.01042	1.96941	1.96941
43784.02083	1.96941	1.96941
43784.03125	1.96941	1.96941
43784.04167	1.96941	1.96941
43784.05208	1.96941	1.96941
43784.0625	1.96941	1.96941
43784.07292	1.96941	1.96941
43784.08333	1.96941	1.96941
43784.09375	1.96941	1.96941
43784.10417	1.96941	1.96941
43784.11458	1.96941	1.96941
43784.125	1.96941	1.96941
43784.13542	1.96941	1.96941
43784.14583	1.96941	1.96941
43784.15625	1.96941	1.96941
43784.16667	1.96941	1.96941
43784.17708	1.96941	1.96941
43784.1875	1.96941	1.96941
43784.19792	1.96941	1.96941
43784.20833	1.96941	1.96941
43784.21875	1.96941	1.96941
43784.22917	1.96941	1.96941
43784.23958	1.96941	1.96941
43784.25	1.96941	1.96941
43784.26042	1.96941	1.96941
43784.27083	1.96941	1.96941
43784.28125	1.96941	1.96941
43784.29167	1.96941	1.96941
43784.30208	1.96941	1.96941
43784.3125	1.96941	1.96941
43784.32292	1.96941	1.96941
43784.33333	1.96941	1.96941
43784.34375	1.96941	1.96941
43784.35417	1.96941	1.96941
43784.36458	1.96941	1.96941
43784.375	1.96941	1.96941
43784.38542	1.96941	1.96941
43784.39583	1.96941	1.96941
43784.40625	1.96941	1.96941
43784.41667	1.96941	1.96941
43784.42708	1.96941	1.96941
43784.4375	1.96941	1.96941
43784.44792	1.96941	1.96941
43784.45833	1.96941	1.96941
43784.46875	1.96941	1.96941
43784.47917	1.96941	1.96941
43784.48958	1.96941	1.96941
43784.5	1.96941	1.96941
43784.51042	1.96941	1.96941
43784.52083	1.96941	1.96941
43784.53125	1.96941	1.96941
43784.54167	1.96941	1.96941
43784.55208	1.96941	1.96941
43784.5625	1.96941	1.96941
43784.57292	1.96941	1.96941
43784.58333	1.96941	1.96941
43784.59375	1.96941	1.96941
43784.60417	1.96941	1.96941
43784.61458	1.96941	1.96941
43784.625	1.96941	1.96941
43784.63542	1.96941	1.96941
43784.64583	1.96941	1.96941
43784.65625	1.96941	1.96941
43784.66667	1.96941	1.96941
43784.67708	1.96941	1.96941
43784.6875	1.96941	1.96941
43784.69792	1.96941	1.96941
43784.70833	1.96941	1.96941
43784.71875	1.96941	1.96941
43784.72917	1.96941	1.96941
43784.73958	1.96941	1.96941
43784.75	1.96941	1.96941
43784.76042	1.96941	1.96941
43784.77083	1.96941	1.96941
43784.78125	1.96941	1.96941
43784.79167	1.96941	1.96941
43784.80208	1.96941	1.96941
43784.8125	1.96941	1.96941
43784.82292	1.96941	1.96941
43784.83333	1.96941	1.96941
43784.84375	1.96941	1.96941
43784.85417	1.96941	1.96941
43784.86458	1.96941	1.96941
43784.875	1.96941	1.96941
43784.88542	1.96941	1.96941
43784.89583	1.96941	1.96941
43784.90625	1.96941	1.96941
43784.91667	1.96941	1.96941
43784.92708	1.96941	1.96941
43784.9375	1.96941	1.96941
43784.94792	1.96941	1.96941
43784.95833	1.96941	1.96941
43784.96875	1.96941	1.96941
43784.97917	1.96941	1.96941
43784.98958	1.96941	1.96941
43785	1.96941	1.96941
43785.01042	1.96941	1.96941
43785.02083	1.96941	1.96941
43785.03125	1.96941	1.96941
43785.04167	1.96941	1.96941
43785.05208	1.96941	1.96941
43785.0625	1.96941	1.96941
43785.07292	1.96941	1.96941
43785.08333	1.96941	1.96941
43785.09375	1.96941	1.96941
43785.10417	1.96941	1.96941
43785.11458	1.96941	1.96941
43785.125	1.96941	1.96941
43785.13542	1.96941	1.96941
43785.14583	1.96941	1.96941
43785.15625	1.96941	1.96941
43785.16667	1.96941	1.96941
43785.17708	1.96941	1.96941
43785.1875	1.96941	1.96941
43785.19792	1.96941	1.96941
43785.20833	1.96941	1.96941
43785.21875	1.96941	1.96941
43785.22917	1.96941	1.96941
43785.23958	1.96941	1.96941
43785.25	1.96941	1.96941
43785.26042	1.96941	1.96941
43785.27083	1.96941	1.96941
43785.28125	1.96941	1.96941
43785.29167	1.96941	1.96941
43785.30208	1.96941	1.96941
43785.3125	1.96941	1.96941
43785.32292	1.96941	1.96941
43785.33333	1.96941	1.96941
43785.34375	1.96941	1.96941
43785.35417	1.96941	1.96941
43785.36458	1.96941	1.96941
43785.375	1.96941	1.96941
43785.38542	1.96941	1.96941
43785.39583	1.96941	1.96941
43785.40625	1.96941	1.96941
43785.41667	1.96941	1.96941
43785.42708	1.96941	1.96941
43785.4375	1.96941	1.96941
43785.44792	1.96941	1.96941
43785.45833	1.96941	1.96941
43785.46875	1.96941	1.96941
43785.47917	1.96941	1.96941
43785.48958	1.96941	1.96941
43785.5	1.96941	1.96941
43785.51042	1.96941	1.96941
43785.52083	1.96941	1.96941
43785.53125	1.96941	1.96941
43785.54167	1.96941	1.96941
43785.55208	1.96941	1.96941
43785.5625	1.96941	1.96941
43785.57292	1.96941	1.96941
43785.58333	1.96941	1.96941
43785.59375	1.96941	1.96941
43785.60417	1.96941	1.96941
43785.61458	1.96941	1.96941
43785.625	1.96941	1.96941
43785.63542	1.96941	1.96941
43785.64583	1.96941	1.96941
43785.65625	1.96941	1.96941
43785.66667	1.96941	1.96941
43785.67708	1.96941	1.96941
43785.6875	1.96941	1.96941
43785.69792	1.96941	1.96941
43785.70833	1.96941	1.96941
43785.71875	1.96941	1.96941
43785.72917	1.96941	1.96941
43785.73958	1.96941	1.96941
43785.75	1.96941	1.96941
43785.76042	1.96941	1.96941
43785.77083	1.96941	1.96941
43785.78125	1.96941	1.96941
43785.79167	1.96941	1.96941
43785.80208	1.96941	1.96941
43785.8125	1.96941	1.96941
43785.82292	1.96941	1.96941
43785.83333	1.96941	1.96941
43785.84375	1.96941	1.96941
43785.85417	1.96941	1.96941
43785.86458	1.96941	1.96941
43785.875	1.96941	1.96941
43785.88542	1.96941	1.96941
43785.89583	1.96941	1.96941
43785.90625	1.96941	1.96941
43785.91667	1.96941	1.96941
43785.92708	1.96941	1.96941
43785.9375	1.96941	1.96941
43785.94792	1.96941	1.96941
43785.95833	1.96941	1.96941
43785.96875	1.96941	1.96941
43785.97917	1.96941	1.96941
43785.98958	1.96941	1.96941
43786	1.96941	1.96941
43786.01042	1.96941	1.96941
43786.02083	1.96941	1.96941
43786.03125	1.96941	1.96941
43786.04167	1.96941	1.96941
43786.05208	1.96941	1.96941
43786.0625	1.96941	1.96941
43786.07292	1.96941	1.96941
43786.08333	1.96941	1.96941
43786.09375	1.96941	1.96941
43786.10417	1.96941	1.96941
43786.11458	1.96941	1.96941
43786.125	1.96941	1.96941
43786.13542	1.96941	1.96941
43786.14583	1.96941	1.96941
43786.15625	1.96941	1.96941
43786.16667	1.96941	1.96941
43786.17708	1.96941	1.96941
43786.1875	1.96941	1.96941
43786.19792	1.96941	1.96941
43786.20833	1.96941	1.96941
43786.21875	1.96941	1.96941
43786.22917	1.96941	1.96941
43786.23958	1.96941	1.96941
43786.25	1.96941	1.96941
43786.26042	1.96941	1.96941
43786.27083	1.96941	1.96941
43786.28125	1.96941	1.96941
43786.29167	1.96941	1.96941
43786.30208	1.96941	1.96941
43786.3125	1.96941	1.96941
43786.32292	1.96941	1.96941
43786.33333	1.96941	1.96941
43786.34375	1.96941	1.96941
43786.35417	1.96941	1.96941
43786.36458	1.96941	1.96941
43786.375	1.96941	1.96941
43786.38542	1.96941	1.96941
43786.39583	1.96941	1.96941
43786.40625	1.96941	1.96941
43786.41667	1.96941	1.96941
43786.42708	1.96941	1.96941
43786.4375	1.96941	1.96941
43786.44792	1.96941	1.96941
43786.45833	1.96941	1.96941
43786.46875	1.96941	1.96941
43786.47917	1.96941	1.96941
43786.48958	1.96941	1.96941
43786.5	1.96941	1.96941
43786.51042	1.96941	1.96941
43786.52083	1.96941	1.96941
43786.53125	1.96941	1.96941
43786.54167	1.96941	1.96941
43786.55208	1.96941	1.96941
43786.5625	1.96941	1.96941
43786.57292	1.96941	1.96941
43786.58333	1.96941	1.96941
43786.59375	1.96941	1.96941
43786.60417	1.96941	1.96941
43786.61458	1.96941	1.96941
43786.625	1.96941	1.96941
43786.63542	1.96941	1.96941
43786.64583	1.96941	1.96941
43786.65625	1.96941	1.96941
43786.66667	1.96941	1.96941
43786.67708	1.96941	1.96941
43786.6875	1.96941	1.96941
43786.69792	1.96941	1.96941
43786.70833	1.96941	1.96941
43786.71875	1.96941	1.96941
43786.72917	1.96941	1.96941
43786.73958	1.96941	1.96941
43786.75	1.96941	1.96941
43786.76042	1.96941	1.96941
43786.77083	1.96941	1.96941
43786.78125	1.96941	1.96941
43786.79167	1.96941	1.96941
43786.80208	1.96941	1.96941
43786.8125	1.96941	1.96941
43786.82292	1.96941	1.96941
43786.83333	1.96941	1.96941
43786.84375	1.96941	1.96941
43786.85417	1.96941	1.96941
43786.86458	1.96941	1.96941
43786.875	1.96941	1.96941
43786.88542	1.96941	1.96941
